budget,revenue,original_title,director,runtime,production_companies,release_year
0,0,High-Rise,Ben Wheatley,119,Northern Ireland Screen,2015
4000000,50163103,The Boy Next Door,Rob Cohen,91,Universal Pictures,2015
4000000,50163103,The Boy Next Door,Rob Cohen,91,Nuyorican Productions,2015
4000000,50163103,The Boy Next Door,Rob Cohen,91,Blumhouse Productions,2015
4000000,50163103,The Boy Next Door,Rob Cohen,91,Smart Entertainment,2015
0,0,Spooks: The Greater Good,Bharat Nalluri,104,BBC Films,2015
0,0,Spooks: The Greater Good,Bharat Nalluri,104,Isle of Man Film,2015
0,0,Spooks: The Greater Good,Bharat Nalluri,104,Shine Pictures,2015
0,0,Spooks: The Greater Good,Bharat Nalluri,104,Kudos Film and Television,2015
0,0,Spooks: The Greater Good,Bharat Nalluri,104,Pinewood Pictures,2015
30000000,49263404,Entourage,Doug Ellin,104,Warner Bros.,2015
30000000,49263404,Entourage,Doug Ellin,104,Closest to the Hole Productions,2015
23000000,79799880,The Wedding Ringer,Jeremy Garelick,101,Miramax Films,2015
23000000,79799880,The Wedding Ringer,Jeremy Garelick,101,Screen Gems,2015
23000000,79799880,The Wedding Ringer,Jeremy Garelick,101,LStar Capital,2015
15000000,14860766,Scouts Guide to the Zombie Apocalypse,Christopher B. Landon,93,Paramount Pictures,2015
15000000,14860766,Scouts Guide to the Zombie Apocalypse,Christopher B. Landon,93,Oops Doughnuts Productions,2015
15000000,14860766,Scouts Guide to the Zombie Apocalypse,Christopher B. Landon,93,Broken Road Productions,2015
15000000,14860766,Scouts Guide to the Zombie Apocalypse,Christopher B. Landon,93,Brucks Entertainment,2015
5000000,98450062,The Visit,M. Night Shyamalan,94,Blumhouse Productions,2015
5000000,98450062,The Visit,M. Night Shyamalan,94,Blinding Edge Pictures,2015
53000000,99775678,Black Mass,Scott Cooper,122,Infinitum Nihil,2015
53000000,99775678,Black Mass,Scott Cooper,122,Head Gear Films,2015
53000000,99775678,Black Mass,Scott Cooper,122,Cross Creek Pictures,2015
53000000,99775678,Black Mass,Scott Cooper,122,Free State Pictures,2015
53000000,99775678,Black Mass,Scott Cooper,122,RatPac-Dune Entertainment,2015
8900000,50136,Heist,Scott Mann,93,Emmett/Furla Films,2015
8900000,50136,Heist,Scott Mann,93,Silver Plane Films,2015
8900000,50136,Heist,Scott Mann,93,Mass Hysteria Entertainment,2015
8900000,50136,Heist,Scott Mann,93,Tri Vision Pictures,2015
15000000,61548707,Krampus,Michael Dougherty,98,Universal Pictures,2015
15000000,61548707,Krampus,Michael Dougherty,98,Legendary Pictures,2015
20000000,208588,Dark Places,Gilles Paquet-Brenner,113,Denver and Delilah Productions,2015
20000000,208588,Dark Places,Gilles Paquet-Brenner,113,Mandalay Vision,2015
20000000,208588,Dark Places,Gilles Paquet-Brenner,113,Exclusive Media Group,2015
20000000,208588,Dark Places,Gilles Paquet-Brenner,113,Hugo Productions,2015
20000000,208588,Dark Places,Gilles Paquet-Brenner,113,Cuatro Plus Films,2015
5000000,54418872,No Escape,John Erick Dowdle,103,Bold Films,2015
5000000,54418872,No Escape,John Erick Dowdle,103,Living Films,2015
5000000,54418872,No Escape,John Erick Dowdle,103,Brothers Dowdle Productions,2015
700000,17986781,Dope,Rick Famuyiwa,103,Forest Whitaker's Significant Productions,2015
700000,17986781,Dope,Rick Famuyiwa,103,Revolt Films,2015
700000,17986781,Dope,Rick Famuyiwa,103,IamOTHER Entertainment,2015
28000000,28208085,American Ultra,Nima Nourizadeh,96,Concorde Filmverleih,2015
28000000,28208085,American Ultra,Nima Nourizadeh,96,Likely Story,2015
28000000,28208085,American Ultra,Nima Nourizadeh,96,FilmNation Entertainment,2015
28000000,28208085,American Ultra,Nima Nourizadeh,96,Circle of Confusion,2015
28000000,28208085,American Ultra,Nima Nourizadeh,96,The Bridge Finance Company,2015
11000000,61619773,Woman in Gold,Simon Curtis,120,BBC Films,2015
11000000,61619773,Woman in Gold,Simon Curtis,120,Origin Pictures,2015
12000000,32248241,Project Almanac,Dean Israelite,106,Paramount Pictures,2015
12000000,32248241,Project Almanac,Dean Israelite,106,MTV Films,2015
12000000,32248241,Project Almanac,Dean Israelite,106,Platinum Dunes,2015
12000000,32248241,Project Almanac,Dean Israelite,106,Insurge Pictures,2015
0,5189646,Absolutely Anything,Terry Jones,85,Premiere Picture,2015
0,5189646,Absolutely Anything,Terry Jones,85,Bill and Ben Productions,2015
0,5189646,Absolutely Anything,Terry Jones,85,GFM films,2015
0,0,Everly,Joe Lynch,90,Crime Scene Pictures,2015
0,0,Everly,Joe Lynch,90,Radius-TWC,2015
0,0,Everly,Joe Lynch,90,Anonymous Content,2015
0,0,Everly,Joe Lynch,90,"Vega, Baby!",2015
14800000,122413057,Magic Mike XXL,Gregory Jacobs,115,Warner Bros.,2015
14800000,122413057,Magic Mike XXL,Gregory Jacobs,115,Iron Horse Entertainment (II),2015
10000000,78099553,Paranormal Activity: The Ghost Dimension,Gregory Plotkin,88,Paramount Pictures,2015
10000000,78099553,Paranormal Activity: The Ghost Dimension,Gregory Plotkin,88,Blumhouse Productions,2015
0,229094,Slow West,John Maclean,84,The New Zealand Film Commission,2015
0,229094,Slow West,John Maclean,84,Film4,2015
0,229094,Slow West,John Maclean,84,See Saw Films,2015
0,229094,Slow West,John Maclean,84,DMC Films,2015
15000000,8235661,Trumbo,Jay Roach,124,Groundswell Productions,2015
15000000,8235661,Trumbo,Jay Roach,124,Inimitable Pictures,2015
15000000,8235661,Trumbo,Jay Roach,124,ShivHans Pictures,2015
19500000,32189727,Secret in Their Eyes,Billy Ray,111,Ingenious Media,2015
19500000,32189727,Secret in Their Eyes,Billy Ray,111,Gran Via Productions,2015
19500000,32189727,Secret in Their Eyes,Billy Ray,111,IM Global,2015
19500000,32189727,Secret in Their Eyes,Billy Ray,111,Route One Films,2015
74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,Paramount Pictures,2015
74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,Nickelodeon Movies,2015
74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,Nickelodeon Animation Studios,2015
74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,United Plankton Pictures,2015
74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,Disruption Entertainment,2015
0,4719695,True Story,Rupert Goold,100,Plan B Entertainment,2015
0,4719695,True Story,Rupert Goold,100,Regency Enterprises,2015
0,4719695,True Story,Rupert Goold,100,New Regency Pictures,2015
20000000,43967255,Max,Boaz Yakin,111,Sunswept Entertainment,2015
20000000,43967255,Max,Boaz Yakin,111,Warner Bros.,2015
20000000,43967255,Max,Boaz Yakin,111,Metro-Goldwyn-Mayer (MGM),2015
0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,85,Aardman Animations,2015
0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,85,Studio Canal,2015
0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,85,Anton Capital Entertainment (ACE),2015
11000000,0,Louder Than Bombs,Joachim Trier,109,Motlys,2015
11000000,0,Louder Than Bombs,Joachim Trier,109,Arte France CinÃ©ma,2015
11000000,0,Louder Than Bombs,Joachim Trier,109,Animal Kingdom,2015
0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,106,Reposado Producciones,2015
0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,106,TelevisiÃ³n EspaÃ±ola (TVE),2015
0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,106,Mediapro,2015
40000000,10664749,The Gunman,Pierre Morel,115,StudioCanal,2015
40000000,10664749,The Gunman,Pierre Morel,115,Silver Pictures,2015
40000000,10664749,The Gunman,Pierre Morel,115,TF1 Films Production,2015
40000000,10664749,The Gunman,Pierre Morel,115,Canal+,2015
40000000,10664749,The Gunman,Pierre Morel,115,Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),2015
1000000,62882090,Unfriended,Levan Gabriadze,82,Bazelevs Production,2015
1000000,62882090,Unfriended,Levan Gabriadze,82,Blumhouse Productions,2015
35000000,51680201,Hot Pursuit,Anne Fletcher,87,New Line Cinema,2015
35000000,51680201,Hot Pursuit,Anne Fletcher,87,Warner Bros.,2015
35000000,51680201,Hot Pursuit,Anne Fletcher,87,Metro-Goldwyn-Mayer (MGM),2015
35000000,51680201,Hot Pursuit,Anne Fletcher,87,Pacific Standard,2015
0,118483,Z for Zachariah,Craig Zobel,97,Palomar Pictures,2015
0,118483,Z for Zachariah,Craig Zobel,97,Lucky Hat Entertainment,2015
0,118483,Z for Zachariah,Craig Zobel,97,Silver Reel,2015
0,118483,Z for Zachariah,Craig Zobel,97,Material Pictures,2015
0,118483,Z for Zachariah,Craig Zobel,97,Zik Zak Kvikmyndir,2015
6000000,41387687,The Lady in the Van,Nicholas Hytner,104,BBC Films,2015
6000000,41387687,The Lady in the Van,Nicholas Hytner,104,TriStar Productions,2015
40000000,34227298,Victor Frankenstein,Paul McGuigan,109,Twentieth Century Fox Film Corporation,2015
40000000,34227298,Victor Frankenstein,Paul McGuigan,109,Davis Entertainment,2015
40000000,34227298,Victor Frankenstein,Paul McGuigan,109,Moving Picture Company (MPC),2015
40000000,34227298,Victor Frankenstein,Paul McGuigan,109,TSG Entertainment,2015
1800000,0,Bone Tomahawk,S. Craig Zahler,132,Caliber Media Company,2015
1800000,0,Bone Tomahawk,S. Craig Zahler,132,The Fyzz Facility,2015
1800000,0,Bone Tomahawk,S. Craig Zahler,132,Realbuilder Productions,2015
0,17671101,Regression,Alejandro AmenÃ¡bar,106,The Weinstein Company,2015
0,17671101,Regression,Alejandro AmenÃ¡bar,106,HimenÃ³ptero,2015
0,17671101,Regression,Alejandro AmenÃ¡bar,106,First Generation Films,2015
0,17671101,Regression,Alejandro AmenÃ¡bar,106,Mod Producciones,2015
0,17671101,Regression,Alejandro AmenÃ¡bar,106,FilmNation Entertainment,2015
0,0,Pawn Sacrifice,Edward Zwick,114,Material Pictures,2015
0,0,Pawn Sacrifice,Edward Zwick,114,MICA Entertainment,2015
0,0,Pawn Sacrifice,Edward Zwick,114,PalmStar Media,2015
0,0,Pawn Sacrifice,Edward Zwick,114,Gail Katz Productions,2015
0,11472454,The Man Who Knew Infinity,Matt Brown,108,Animus Films,2015
0,11472454,The Man Who Knew Infinity,Matt Brown,108,Edward R. Pressman Film,2015
0,11472454,The Man Who Knew Infinity,Matt Brown,108,Kreo Films FZ,2015
0,11472454,The Man Who Knew Infinity,Matt Brown,108,Xeitgeist Entertainment Group,2015
0,11472454,The Man Who Knew Infinity,Matt Brown,108,American Entertainment Investors,2015
20000000,0,Momentum,Stephen S. Campanelli,96,Thaba Media,2015
20000000,0,Momentum,Stephen S. Campanelli,96,Azari Media,2015
2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,102,Caviar Films,2015
2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,102,Cold Iron Pictures,2015
2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,102,Archer Gray,2015
0,0,Pay the Ghost,Uli Edel,94,Voltage Films,2015
0,0,Pay the Ghost,Uli Edel,94,Midnight Kitchen Productions,2015
0,0,The Voices,Marjane Satrapi,101,Studio Babelsberg,2015
0,0,The Voices,Marjane Satrapi,101,Mandalay Vision,2015
0,0,The Voices,Marjane Satrapi,101,1984 Private Defense Contractors,2015
0,3643591,Last Knights,Kazuaki Kiriya,115,Czech Anglo Productions,2015
0,3643591,Last Knights,Kazuaki Kiriya,115,Luka Productions,2015
12000000,0,Il racconto dei racconti,Matteo Garrone,125,HanWay Films,2015
12000000,0,Il racconto dei racconti,Matteo Garrone,125,Rai Cinema,2015
12000000,0,Il racconto dei racconti,Matteo Garrone,125,Le Pacte,2015
12000000,0,Il racconto dei racconti,Matteo Garrone,125,Fonds Eurimages du Conseil de l'Europe,2015
12000000,0,Il racconto dei racconti,Matteo Garrone,125,Recorded Picture Company (RPC),2015
11000000,27391084,Irrational Man,Woody Allen,95,Sony Pictures,2015
11000000,27391084,Irrational Man,Woody Allen,95,Gravier Productions,2015
15000000,0,Queen of the Desert,Werner Herzog,128,Benaroya Pictures,2015
15000000,0,Queen of the Desert,Werner Herzog,128,H Films,2015
15000000,0,Queen of the Desert,Werner Herzog,128,Raslan Company of America,2015
18000000,41325328,Ricki and the Flash,Jonathan Demme,100,Columbia TriStar,2015
18000000,41325328,Ricki and the Flash,Jonathan Demme,100,Clinica Estetico,2015
18000000,41325328,Ricki and the Flash,Jonathan Demme,100,LStar Capital,2015
0,0,Miss You Already,Catherine Hardwicke,112,S Films,2015
0,0,Miss You Already,Catherine Hardwicke,112,New Sparta Films,2015
0,1936524,A Bigger Splash,Luca Guadagnino,120,StudioCanal,2015
0,1936524,A Bigger Splash,Luca Guadagnino,120,Ministero per i Beni e le AttivitÃ  Culturali (MiBAC),2015
0,1936524,A Bigger Splash,Luca Guadagnino,120,Frenesy Film Company,2015
0,1936524,A Bigger Splash,Luca Guadagnino,120,Sensi Contemporanei Cinema e Audiovisivo,2015
0,1936524,A Bigger Splash,Luca Guadagnino,120,Cota Film,2015
10000000,7587485,While We're Young,Noah Baumbach,97,Scott Rudin Productions,2015
10000000,7587485,While We're Young,Noah Baumbach,97,A24,2015
40000000,106511453,Get Hard,Etan Cohen,100,Gary Sanchez Productions,2015
40000000,106511453,Get Hard,Etan Cohen,100,Warner Bros.,2015
0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Umedia,2015
0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Informant Europe SPRL,2015
0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,European Film Company,2015
0,0,Kill Me Three Times,Kriv Stenders,90,Parabolic Pictures,2015
0,0,Kill Me Three Times,Kriv Stenders,90,Stable Way Entertainment,2015
0,0,Kill Me Three Times,Kriv Stenders,90,Cargo Films,2015
0,0,Kill Me Three Times,Kriv Stenders,90,Media House Capital,2015
25000000,24902723,The 33,Patricia Riggen,120,Alcon Entertainment,2015
25000000,24902723,The 33,Patricia Riggen,120,Phoenix Pictures,2015
25000000,24902723,The 33,Patricia Riggen,120,Fabula,2015
25000000,24902723,The 33,Patricia Riggen,120,Half Circle,2015
14000000,16002420,Suffragette,Sarah Gavron,106,Ruby Films,2015
14000000,16002420,Suffragette,Sarah Gavron,106,PathÃ©,2015
14000000,16002420,Suffragette,Sarah Gavron,106,Film4,2015
0,13192457,Macbeth,Justin Kurzel,113,Studio Canal,2015
0,13192457,Macbeth,Justin Kurzel,113,See-Saw Films,2015
0,13192457,Macbeth,Justin Kurzel,113,Creative Scotland,2015
0,13192457,Macbeth,Justin Kurzel,113,Film4,2015
0,13192457,Macbeth,Justin Kurzel,113,Anton Capital Entertainment (ACE),2015
0,16775,Extraction,Steven C. Miller,83,Emmett/Furla Films,2015
0,16775,Extraction,Steven C. Miller,83,Oasis Films,2015
0,16775,Extraction,Steven C. Miller,83,Aperture Entertainment,2015
0,16775,Extraction,Steven C. Miller,83,Twirly Films Limited,2015
0,0,Jenny's Wedding,Mary Agnes Donoghue,94,MM Productions,2015
0,0,Jenny's Wedding,Mary Agnes Donoghue,94,Merced Media Partners,2015
0,0,Jenny's Wedding,Mary Agnes Donoghue,94,PalmStar Media,2015
0,0,Tumbledown,Sean Mewshaw,105,Echo Films,2015
0,0,Tumbledown,Sean Mewshaw,105,Bron Studios,2015
0,0,Tumbledown,Sean Mewshaw,105,Hahnscape,2015
0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,Fox Searchlight Pictures,2015
0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,DNA Films,2015
0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,BBC Films,2015
10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Participant Media,2015
10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Fox Searchlight,2015
10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Blueprint Pictures,2015
0,1986615,Remember,Atom Egoyan,94,Serendipity Point Films,2015
0,1986615,Remember,Atom Egoyan,94,Egoli Tossell Film AG,2015
37000000,26250020,Aloha,Cameron Crowe,105,Columbia Pictures,2015
37000000,26250020,Aloha,Cameron Crowe,105,Vinyl Films,2015
37000000,26250020,Aloha,Cameron Crowe,105,Regency Enterprises,2015
37000000,26250020,Aloha,Cameron Crowe,105,Sony Pictures Entertainment (SPE),2015
37000000,26250020,Aloha,Cameron Crowe,105,RatPac Entertainment,2015
0,0,Halo: The Fall of Reach,Ian Kirby,67,343 Industries,2015
0,0,Halo: The Fall of Reach,Ian Kirby,67,The Sequence Group,2015
28000000,7002261,Our Brand Is Crisis,David Gordon Green,108,Participant Media,2015
28000000,7002261,Our Brand Is Crisis,David Gordon Green,108,Smokehouse Pictures,2015
0,0,Into the Forest,Patricia Rozema,101,Rhombus Media,2015
0,0,Into the Forest,Patricia Rozema,101,Bron Studios,2015
0,134552,Cop Car,Jon Watts,86,Park Pictures,2015
0,134552,Cop Car,Jon Watts,86,Audax Films,2015
0,134552,Cop Car,Jon Watts,86,Dark Arts Film,2015
0,134552,Cop Car,Jon Watts,86,End Cue,2015
0,0,Mojave,William Monahan,93,Atlas Independent,2015
0,0,Mojave,William Monahan,93,Henceforth Pictures,2015
0,0,Mojave,William Monahan,93,Highland Film Group,2015
0,0,Mojave,William Monahan,93,MICA Entertainment,2015
0,3214116,Sleeping with Other People,Leslye Headland,100,Sidney Kimmel Entertainment,2015
0,3214116,Sleeping with Other People,Leslye Headland,100,Gary Sanchez Productions,2015
0,3214116,Sleeping with Other People,Leslye Headland,100,IM Global,2015
11000000,0,Forsaken,Jon Cassar,90,Minds Eye Entertainment,2015
11000000,0,Forsaken,Jon Cassar,90,Panacea Entertainment,2015
11000000,0,Forsaken,Jon Cassar,90,Moving Pictures Media,2015
0,8413144,Amy,Asif Kapadia,128,On The Corner Films,2015
0,8413144,Amy,Asif Kapadia,128,Universal Music,2015
0,0,Madame Bovary,Sophie Barthes,118,A Company Filmproduktionsgesellschaft,2015
0,0,Madame Bovary,Sophie Barthes,118,Aleph Motion Pictures,2015
0,0,Madame Bovary,Sophie Barthes,118,Aden Film,2015
0,0,The Hallow,Corin Hardy,97,Prescience,2015
0,0,The Hallow,Corin Hardy,97,Bord Scannan na hEireann / Irish Film Board,2015
0,0,The Hallow,Corin Hardy,97,Fantastic Films,2015
0,0,The Hallow,Corin Hardy,97,Altitude Film Entertainment,2015
0,0,The Hallow,Corin Hardy,97,Occupant Entertainment,2015
7000000,573335,Freeheld,Peter Sollett,103,Double Feature Films,2015
7000000,573335,Freeheld,Peter Sollett,103,Endgame Entertainment,2015
7000000,573335,Freeheld,Peter Sollett,103,High Frequency Entertainment,2015
0,0,Man Up,Ben Palmer,88,Big Talk Productions,2015
0,0,Man Up,Ben Palmer,88,StudioCanal,2015
3000000,695269,Love,Gaspar NoÃ©,134,Wild Bunch,2015
3000000,695269,Love,Gaspar NoÃ©,134,Les CinÃ©mas de la Zone,2015
3000000,695269,Love,Gaspar NoÃ©,134,Rectangle Productions,2015
3000000,695269,Love,Gaspar NoÃ©,134,Scope Pictures,2015
3000000,695269,Love,Gaspar NoÃ©,134,RT Features,2015
9600000,2541554,Truth,James Vanderbilt,121,Echo Lake Entertainment,2015
9600000,2541554,Truth,James Vanderbilt,121,RatPac Entertainment,2015
9600000,2541554,Truth,James Vanderbilt,121,Mythology Entertainment (II),2015
0,0,Return to Sender,Fouad Mikati,95,Voltage Pictures,2015
0,0,Return to Sender,Fouad Mikati,95,Arrow Films,2015
0,0,Return to Sender,Fouad Mikati,95,Boo Pictures,2015
10000000,10835752,Danny Collins,Dan Fogelman,107,Big Indie Pictures,2015
