budget,revenue,original_title,director,runtime,genres,release_year
0,1936524,A Bigger Splash,Luca Guadagnino,120,Drama,2015
0,1936524,A Bigger Splash,Luca Guadagnino,120,Mystery,2015
0,1936524,A Bigger Splash,Luca Guadagnino,120,Thriller,2015
10000000,7587485,While We're Young,Noah Baumbach,97,Drama,2015
10000000,7587485,While We're Young,Noah Baumbach,97,Comedy,2015
0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Drama,2015
0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Action,2015
0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Crime,2015
0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Thriller,2015
60000000,0,The Ridiculous 6,Frank Coraci,119,Comedy,2015
60000000,0,The Ridiculous 6,Frank Coraci,119,Western,2015
0,0,Kill Me Three Times,Kriv Stenders,90,Comedy,2015
0,0,Kill Me Three Times,Kriv Stenders,90,Thriller,2015
25000000,24902723,The 33,Patricia Riggen,120,History,2015
25000000,24902723,The 33,Patricia Riggen,120,Drama,2015
14000000,16002420,Suffragette,Sarah Gavron,106,Drama,2015
14000000,16002420,Suffragette,Sarah Gavron,106,History,2015
6000000,11122090,We Are Your Friends,Max Joseph,96,Drama,2015
6000000,11122090,We Are Your Friends,Max Joseph,96,Music,2015
6000000,11122090,We Are Your Friends,Max Joseph,96,Romance,2015
0,6075,Barely Lethal,Kyle Newman,96,Adventure,2015
0,6075,Barely Lethal,Kyle Newman,96,Action,2015
0,6075,Barely Lethal,Kyle Newman,96,Comedy,2015
0,13192457,Macbeth,Justin Kurzel,113,History,2015
0,13192457,Macbeth,Justin Kurzel,113,Drama,2015
0,13192457,Macbeth,Justin Kurzel,113,War,2015
0,16775,Extraction,Steven C. Miller,83,Action,2015
0,16775,Extraction,Steven C. Miller,83,Thriller,2015
0,0,Jenny's Wedding,Mary Agnes Donoghue,94,Comedy,2015
0,0,Jenny's Wedding,Mary Agnes Donoghue,94,Drama,2015
0,0,Descendants,Kenny Ortega,112,Music,2015
0,0,Descendants,Kenny Ortega,112,Action,2015
0,0,Descendants,Kenny Ortega,112,Adventure,2015
0,0,Descendants,Kenny Ortega,112,Comedy,2015
0,0,Descendants,Kenny Ortega,112,Family,2015
0,0,Tumbledown,Sean Mewshaw,105,Music,2015
0,0,Tumbledown,Sean Mewshaw,105,Romance,2015
0,0,Tumbledown,Sean Mewshaw,105,Comedy,2015
0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,Romance,2015
0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,Drama,2015
10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Drama,2015
10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Comedy,2015
20000000,6420319,Little Boy,Alejandro Monteverde,106,Comedy,2015
20000000,6420319,Little Boy,Alejandro Monteverde,106,Drama,2015
20000000,6420319,Little Boy,Alejandro Monteverde,106,War,2015
0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Action,2015
0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Adventure,2015
0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Animation,2015
0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Family,2015
0,1986615,Remember,Atom Egoyan,94,Drama,2015
0,1986615,Remember,Atom Egoyan,94,Thriller,2015
37000000,26250020,Aloha,Cameron Crowe,105,Adventure,2015
37000000,26250020,Aloha,Cameron Crowe,105,Comedy,2015
37000000,26250020,Aloha,Cameron Crowe,105,Romance,2015
26000000,0,Accidental Love,David O. Russell|Stephen Greene,100,Romance,2015
26000000,0,Accidental Love,David O. Russell|Stephen Greene,100,Comedy,2015
0,0,Halo: The Fall of Reach,Ian Kirby,67,Action,2015
0,0,Halo: The Fall of Reach,Ian Kirby,67,Animation,2015
0,0,Halo: The Fall of Reach,Ian Kirby,67,Science Fiction,2015
28000000,7002261,Our Brand Is Crisis,David Gordon Green,108,Drama,2015
28000000,7002261,Our Brand Is Crisis,David Gordon Green,108,Comedy,2015
0,0,Into the Forest,Patricia Rozema,101,Drama,2015
0,0,Into the Forest,Patricia Rozema,101,Science Fiction,2015
0,0,Open Season: Scared Silly,David Feiss,85,Animation,2015
0,0,Open Season: Scared Silly,David Feiss,85,Comedy,2015
0,0,Open Season: Scared Silly,David Feiss,85,Family,2015
0,0,Open Season: Scared Silly,David Feiss,85,Adventure,2015
11000000,0,Forsaken,Jon Cassar,90,Western,2015
11000000,0,Forsaken,Jon Cassar,90,Drama,2015
0,8413144,Amy,Asif Kapadia,128,Documentary,2015
0,8413144,Amy,Asif Kapadia,128,Music,2015
0,0,The Hallow,Corin Hardy,97,Fantasy,2015
0,0,The Hallow,Corin Hardy,97,Horror,2015
0,0,Barbie in Princess Power,Zeke Norton,74,Family,2015
0,0,Barbie in Princess Power,Zeke Norton,74,Animation,2015
7000000,573335,Freeheld,Peter Sollett,103,Romance,2015
7000000,573335,Freeheld,Peter Sollett,103,Drama,2015
0,0,Man Up,Ben Palmer,88,Romance,2015
0,0,Man Up,Ben Palmer,88,Comedy,2015
3000000,695269,Love,Gaspar NoÃ©,134,Drama,2015
3000000,695269,Love,Gaspar NoÃ©,134,Romance,2015
10000000,10835752,Danny Collins,Dan Fogelman,107,Comedy,2015
10000000,10835752,Danny Collins,Dan Fogelman,107,Drama,2015
10000000,10835752,Danny Collins,Dan Fogelman,107,Music,2015
15000000,3020664,Rock the Kasbah,Barry Levinson,100,Comedy,2015
15000000,3020664,Rock the Kasbah,Barry Levinson,100,Music,2015
15000000,3020664,Rock the Kasbah,Barry Levinson,100,War,2015
1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,95,Comedy,2015
1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,95,Drama,2015
1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,95,Romance,2015
13000000,1784763,The Vatican Tapes,Mark Neveldine,91,Thriller,2015
13000000,1784763,The Vatican Tapes,Mark Neveldine,91,Horror,2015
0,0,Knight of Cups,Terrence Malick,118,Romance,2015
0,0,Knight of Cups,Terrence Malick,118,Drama,2015
0,0,400 Days,Matt Osterman,91,Mystery,2015
0,0,400 Days,Matt Osterman,91,Science Fiction,2015
0,0,400 Days,Matt Osterman,91,Thriller,2015
0,0,Lava,James Ford Murphy,7,Animation,2015
0,0,Lava,James Ford Murphy,7,Comedy,2015
0,0,Lava,James Ford Murphy,7,Family,2015
0,0,Lava,James Ford Murphy,7,Fantasy,2015
0,0,Lava,James Ford Murphy,7,Music,2015
0,0,Air,Christian Cantamessa,94,Thriller,2015
0,0,Air,Christian Cantamessa,94,Science Fiction,2015
0,0,Septembers of Shiraz,Wayne Blair,110,Drama,2015
0,0,Septembers of Shiraz,Wayne Blair,110,Thriller,2015
0,0,Extinction,Miguel Ãngel Vivas,110,Drama,2015
0,0,Extinction,Miguel Ãngel Vivas,110,Horror,2015
0,0,Extinction,Miguel Ãngel Vivas,110,Science Fiction,2015
0,0,The Childhood of a Leader,Brady Corbet,116,Mystery,2015
0,0,The Childhood of a Leader,Brady Corbet,116,Drama,2015
0,0,The Childhood of a Leader,Brady Corbet,116,Horror,2015
8000000,35991087,A Walk in the Woods,Ken Kwapis,104,Drama,2015
8000000,35991087,A Walk in the Woods,Ken Kwapis,104,Adventure,2015
8000000,35991087,A Walk in the Woods,Ken Kwapis,104,Comedy,2015
3300000,64110728,The Lazarus Effect,David Gelb,83,Thriller,2015
3300000,64110728,The Lazarus Effect,David Gelb,83,Horror,2015
0,0,Batman vs. Robin,Jay Oliva,72,Action,2015
0,0,Batman vs. Robin,Jay Oliva,72,Adventure,2015
0,0,Batman vs. Robin,Jay Oliva,72,Animation,2015
2000000,45431,Lost River,Ryan Gosling,95,Fantasy,2015
2000000,45431,Lost River,Ryan Gosling,95,Thriller,2015
0,0,Cobain: Montage of Heck,Brett Morgen,132,Music,2015
0,0,Cobain: Montage of Heck,Brett Morgen,132,Documentary,2015
0,0,Hyena Road,Paul Gross,120,War,2015
0,0,Hyena Road,Paul Gross,120,Drama,2015
7000000,0,Criminal Activities,Jackie Earle Haley,94,Thriller,2015
7000000,0,Criminal Activities,Jackie Earle Haley,94,Crime,2015
7000000,0,Criminal Activities,Jackie Earle Haley,94,Drama,2015
0,0,Backtrack,Michael Petroni,90,Horror,2015
0,0,Backtrack,Michael Petroni,90,Mystery,2015
3000000,0,Home Sweet Hell,Anthony Burns,98,Drama,2015
3000000,0,Home Sweet Hell,Anthony Burns,98,Comedy,2015
6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,85,Animation,2015
6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,85,Adventure,2015
6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,85,Comedy,2015
0,0,The Unspoken,Sheldon Wilson,90,Thriller,2015
0,0,The Unspoken,Sheldon Wilson,90,Horror,2015
100000,42664410,The Gallows,Travis Cluff|Chris Lofing,87,Horror,2015
100000,42664410,The Gallows,Travis Cluff|Chris Lofing,87,Thriller,2015
0,0,Dirty Weekend,Neil LaBute,93,Drama,2015
0,0,Dirty Weekend,Neil LaBute,93,Comedy,2015
0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,91,Horror,2015
0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,91,Thriller,2015
0,0,Experimenter,Michael Almereyda,97,History,2015
0,0,Experimenter,Michael Almereyda,97,Drama,2015
10000000,3334927,By the Sea,Angelina Jolie,122,Drama,2015
10000000,3334927,By the Sea,Angelina Jolie,122,Romance,2015
0,0,The Hollow,Sheldon Wilson,90,Horror,2015
0,0,The Hollow,Sheldon Wilson,90,TV Movie,2015
0,0,Visions,Kevin Greutert,80,Thriller,2015
0,0,Visions,Kevin Greutert,80,Horror,2015
0,0,I Am Here,Anders Morgenthaler,97,Drama,2015
0,0,I Am Here,Anders Morgenthaler,97,Thriller,2015
0,0,Wild Horses,Robert Duvall,100,Crime,2015
0,0,Wild Horses,Robert Duvall,100,Drama,2015
0,0,Pressure,Ron Scalpello,91,Drama,2015
0,0,Pressure,Ron Scalpello,91,Thriller,2015
0,0,Hidden,Ross Duffer|Matt Duffer,83,Thriller,2015
0,0,Hidden,Ross Duffer|Matt Duffer,83,Horror,2015
0,157768,Hell & Back,Tom Gianas|Ross Shuman,86,Fantasy,2015
0,157768,Hell & Back,Tom Gianas|Ross Shuman,86,Comedy,2015
0,157768,Hell & Back,Tom Gianas|Ross Shuman,86,Animation,2015
21000000,0,Robot Overlords,Jon Wright,90,Adventure,2015
21000000,0,Robot Overlords,Jon Wright,90,Science Fiction,2015
21000000,0,Robot Overlords,Jon Wright,90,Action,2015
0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,67,Action,2015
0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,67,Adventure,2015
0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,67,Animation,2015
0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,67,Family,2015
0,0,Spare Parts,Sean McNamara,83,Action,2015
0,0,Spare Parts,Sean McNamara,83,Drama,2015
0,0,Spare Parts,Sean McNamara,83,Family,2015
0,0,Last Shift,Anthony DiBlasi,88,Horror,2015
0,0,Last Shift,Anthony DiBlasi,88,Thriller,2015
0,0,Frankenstein,Bernard Rose,89,Horror,2015
0,0,Frankenstein,Bernard Rose,89,Thriller,2015
0,0,Cartel Land,Matthew Heineman,100,Drama,2015
0,0,Cartel Land,Matthew Heineman,100,Documentary,2015
0,0,Chi-Raq,Spike Lee,127,Music,2015
0,0,Chi-Raq,Spike Lee,127,Drama,2015
0,0,Chi-Raq,Spike Lee,127,Crime,2015
0,0,Chi-Raq,Spike Lee,127,Comedy,2015
5300000,0,Bad Asses on the Bayou,Craig Moss,85,Comedy,2015
5300000,0,Bad Asses on the Bayou,Craig Moss,85,Action,2015
0,13603453,Strange Magic,Gary Rydstrom,99,Music,2015
0,13603453,Strange Magic,Gary Rydstrom,99,Animation,2015
0,13603453,Strange Magic,Gary Rydstrom,99,Family,2015
0,13603453,Strange Magic,Gary Rydstrom,99,Fantasy,2015
0,0,Dead Rising,Zach Lipovsky,118,Horror,2015
0,0,Dead Rising,Zach Lipovsky,118,Science Fiction,2015
0,0,Deathgasm,Jason Lei Howden,86,Comedy,2015
0,0,Deathgasm,Jason Lei Howden,86,Horror,2015
0,0,Justice League: Gods and Monsters,Sam Liu,76,Action,2015
0,0,Justice League: Gods and Monsters,Sam Liu,76,Animation,2015
0,0,Justice League: Gods and Monsters,Sam Liu,76,Fantasy,2015
13000000,1646788,I Saw the Light,Marc Abraham,123,Drama,2015
13000000,1646788,I Saw the Light,Marc Abraham,123,Music,2015
0,316472,Good Kill,Andrew Niccol,104,Action,2015
0,316472,Good Kill,Andrew Niccol,104,Drama,2015
0,316472,Good Kill,Andrew Niccol,104,Thriller,2015
0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,Fantasy,2015
0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,Thriller,2015
0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,Horror,2015
0,0,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,Science Fiction,2015
0,0,Star Trek: Renegades,Tim Russ,88,Action,2015
0,0,Star Trek: Renegades,Tim Russ,88,Science Fiction,2015
0,0,Star Trek: Renegades,Tim Russ,88,Adventure,2015
0,0,Star Trek: Renegades,Tim Russ,88,Fantasy,2015
0,0,The Boy,Craig Macneill,110,Thriller,2015
0,0,The Boy,Craig Macneill,110,Drama,2015
0,0,The Boy,Craig Macneill,110,Horror,2015
0,0,Riley's First Date?,Josh Cooley,5,Animation,2015
0,0,Riley's First Date?,Josh Cooley,5,Family,2015
0,0,Lila & Eve,Charles Stone III,94,Thriller,2015
0,0,Lila & Eve,Charles Stone III,94,Drama,2015
0,0,The Final Girls,Todd Strauss-Schulson,91,Horror,2015
0,0,The Final Girls,Todd Strauss-Schulson,91,Comedy,2015
0,0,He Never Died,Jason Krawczyk,99,Thriller,2015
0,0,He Never Died,Jason Krawczyk,99,Horror,2015
0,0,He Never Died,Jason Krawczyk,99,Comedy,2015
0,0,He Never Died,Jason Krawczyk,99,Drama,2015
0,0,A Very Murray Christmas,Sofia Coppola,56,Comedy,2015
0,0,A Very Murray Christmas,Sofia Coppola,56,Music,2015
0,0,Kill Your Friends,Owen Harris,100,Thriller,2015
0,0,Kill Your Friends,Owen Harris,100,Comedy,2015
0,0,Kill Your Friends,Owen Harris,100,Crime,2015
0,0,Battle For SkyArk,Simon Hung,88,Family,2015
0,0,Battle For SkyArk,Simon Hung,88,Science Fiction,2015
0,0,Battle For SkyArk,Simon Hung,88,Action,2015
0,0,Battle For SkyArk,Simon Hung,88,Adventure,2015
5000000,2333684,Jem and the Holograms,Jon M. Chu,119,Drama,2015
5000000,2333684,Jem and the Holograms,Jon M. Chu,119,Music,2015
5000000,2333684,Jem and the Holograms,Jon M. Chu,119,Adventure,2015
5000000,2333684,Jem and the Holograms,Jon M. Chu,119,Fantasy,2015
0,0,The Adderall Diaries,Pamela Romanowsky,105,Thriller,2015
0,0,The Adderall Diaries,Pamela Romanowsky,105,Action,2015
0,0,The Adderall Diaries,Pamela Romanowsky,105,Drama,2015
10000000,0,Grizzly,David Hackl,94,Action,2015
10000000,0,Grizzly,David Hackl,94,Horror,2015
10000000,0,Grizzly,David Hackl,94,Thriller,2015
6000000,90777,Beasts of No Nation,Cary Fukunaga,137,Drama,2015
6000000,90777,Beasts of No Nation,Cary Fukunaga,137,War,2015
0,4505,Synchronicity,Jacob Gentry,101,Thriller,2015
0,4505,Synchronicity,Jacob Gentry,101,Mystery,2015
0,4505,Synchronicity,Jacob Gentry,101,Science Fiction,2015
0,0,The Pack,Nick Robertson,90,Thriller,2015
0,0,The Pack,Nick Robertson,90,Horror,2015
3000000,3387000,Demonic,Will Canon,83,Thriller,2015
3000000,3387000,Demonic,Will Canon,83,Horror,2015
0,0,The Legend of Barney Thomson,Robert Carlyle,96,Thriller,2015
0,0,The Legend of Barney Thomson,Robert Carlyle,96,Drama,2015
0,0,The Legend of Barney Thomson,Robert Carlyle,96,Comedy,2015
0,0,88,April Mullen,88,Thriller,2015
0,0,88,April Mullen,88,Action,2015
0,0,Avengers Grimm,Jeremy M. Inman,90,Fantasy,2015
0,0,Avengers Grimm,Jeremy M. Inman,90,Action,2015
0,0,Avengers Grimm,Jeremy M. Inman,90,Adventure,2015
447524,771317,The D Train,Andrew Mogel|Jarrad Paul,101,Drama,2015
447524,771317,The D Train,Andrew Mogel|Jarrad Paul,101,Comedy,2015
0,0,The Lion Guard: Return of the Roar,Howy Parkins,44,Family,2015
0,0,The Lion Guard: Return of the Roar,Howy Parkins,44,TV Movie,2015
0,0,The Lion Guard: Return of the Roar,Howy Parkins,44,Animation,2015
0,228136,A Royal Night Out,Julian Jarrold,97,Thriller,2015
0,228136,A Royal Night Out,Julian Jarrold,97,Romance,2015
0,228136,A Royal Night Out,Julian Jarrold,97,Drama,2015
0,0,Parallels,Christopher Leone,83,Science Fiction,2015
0,0,Parallels,Christopher Leone,83,Action,2015
0,830129,Born to Be Blue,Robert Budreau,97,Drama,2015
0,830129,Born to Be Blue,Robert Budreau,97,Music,2015
1950000,0,The Marine 4: Moving Target,William Kaufman,90,Thriller,2015
1950000,0,The Marine 4: Moving Target,William Kaufman,90,Action,2015
1000000,0,Blunt Force Trauma,Ken Sanzel,92,Adventure,2015
1000000,0,Blunt Force Trauma,Ken Sanzel,92,Action,2015
0,0,Operator,Obin Olson|Amariah Olson,88,Thriller,2015
0,0,Operator,Obin Olson|Amariah Olson,88,Action,2015
0,0,Operator,Obin Olson|Amariah Olson,88,Drama,2015
0,49970,Spring,Aaron Moorhead|Justin Benson,109,Horror,2015
0,49970,Spring,Aaron Moorhead|Justin Benson,109,Romance,2015
0,49970,Spring,Aaron Moorhead|Justin Benson,109,Science Fiction,2015
0,0,Monster High: Haunted,Dan Fraga|William Lau,75,Animation,2015
0,0,Monster High: Haunted,Dan Fraga|William Lau,75,Family,2015
0,0,Monster High: Haunted,Dan Fraga|William Lau,75,Fantasy,2015
0,0,3-Headed Shark Attack,Christopher Ray,90,Science Fiction,2015
0,0,3-Headed Shark Attack,Christopher Ray,90,Action,2015
0,0,3-Headed Shark Attack,Christopher Ray,90,Horror,2015
0,0,Navy Seals vs. Zombies,Stanton Barrett,97,Horror,2015
0,0,Navy Seals vs. Zombies,Stanton Barrett,97,Action,2015
0,0,Wrecker,Michael Bafaro,83,Thriller,2015
0,0,Wrecker,Michael Bafaro,83,Action,2015
0,0,Wrecker,Michael Bafaro,83,Horror,2015
0,0,The Escort,Will Slocombe,88,Comedy,2015
0,0,The Escort,Will Slocombe,88,Romance,2015
0,0,Martyrs,Kevin Goetz|Michael Goetz,86,Drama,2015
0,0,Martyrs,Kevin Goetz|Michael Goetz,86,Horror,2015
0,0,Martyrs,Kevin Goetz|Michael Goetz,86,Thriller,2015
0,0,Uncanny,Matthew Leutwyler,91,Thriller,2015
0,0,Uncanny,Matthew Leutwyler,91,Drama,2015
0,0,Uncanny,Matthew Leutwyler,91,Science Fiction,2015
0,0,Bad Hair Day,Erik Canuel,90,TV Movie,2015
0,0,Bad Hair Day,Erik Canuel,90,Adventure,2015
0,0,Bad Hair Day,Erik Canuel,90,Comedy,2015
5000000,0,Area 51,Oren Peli,91,Horror,2015
5000000,0,Area 51,Oren Peli,91,Thriller,2015
5000000,0,Area 51,Oren Peli,91,Science Fiction,2015
0,0,San Andreas Quake,John Baumgartner,90,TV Movie,2015
0,0,San Andreas Quake,John Baumgartner,90,Action,2015
0,0,San Andreas Quake,John Baumgartner,90,Science Fiction,2015
0,0,Partisan,Ariel Kleiman,98,Thriller,2015
0,0,Partisan,Ariel Kleiman,98,Drama,2015
4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Peter DeLuise,85,Comedy,2015
4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Peter DeLuise,85,Horror,2015
10000000,17472,Strangerland,Kim Farrant,111,Drama,2015
10000000,17472,Strangerland,Kim Farrant,111,Thriller,2015
0,0,Ashby,Tony McNamara,102,Drama,2015
0,0,Ashby,Tony McNamara,102,Romance,2015
0,0,Ashby,Tony McNamara,102,Comedy,2015
0,0,Beautiful & Twisted,Christopher Zalla,90,Crime,2015
0,0,Beautiful & Twisted,Christopher Zalla,90,Drama,2015
0,0,Beautiful & Twisted,Christopher Zalla,90,Thriller,2015
0,0,Zipper,Mora Stephens,103,Thriller,2015
0,0,Zipper,Mora Stephens,103,Drama,2015
0,0,War Pigs,Ryan Little,92,War,2015
0,0,War Pigs,Ryan Little,92,Action,2015
0,0,Turbo Kid,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,95,Adventure,2015
0,0,Turbo Kid,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,95,Action,2015
0,0,Turbo Kid,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,95,Comedy,2015
0,0,Turbo Kid,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,95,Science Fiction,2015
0,0,Barbie in Rock 'N Royals,Karen J. Lloyd,84,Animation,2015
0,0,Barbie in Rock 'N Royals,Karen J. Lloyd,84,Music,2015
0,0,Barbie in Rock 'N Royals,Karen J. Lloyd,84,Family,2015
0,0,Circle,Aaron Hann|Mario Miscione,87,Drama,2015
0,0,Circle,Aaron Hann|Mario Miscione,87,Horror,2015
0,0,Circle,Aaron Hann|Mario Miscione,87,Science Fiction,2015
0,0,Circle,Aaron Hann|Mario Miscione,87,Thriller,2015
0,16661077,Monkey Kingdom,Mark Linfield|Alastair Fothergill,81,Animation,2015
